0.994	0
0.994	-0.00142323
0.99384	-0.00284646
0.993533	-0.00423633
0.9931	-0.00556826
0.992567	-0.00682884
0.991962	-0.00801414
0.991303	-0.00912637
0.990607	-0.0101709
0.989886	-0.0111543
0.989149	-0.0120833
0.988401	-0.012964
0.987647	-0.013802
0.98689	-0.0146022
0.986132	-0.0153686
0.985375	-0.0161051
0.984619	-0.0168146
0.983866	-0.0174998
0.983115	-0.0181631
0.982368	-0.0188065
0.981624	-0.0194316
0.980883	-0.0200401
0.980146	-0.0206332
0.979413	-0.0212122
0.978684	-0.0217781
0.977958	-0.0223318
0.977235	-0.0228742
0.976516	-0.0234059
0.9758	-0.0239278
0.975088	-0.0244403
0.974378	-0.024944
0.973672	-0.0254394
0.972968	-0.025927
0.972267	-0.0264071
0.971569	-0.0268802
0.970874	-0.0273466
0.970181	-0.0278065
0.969491	-0.0282604
0.968803	-0.0287084
0.968118	-0.0291508
0.967435	-0.0295879
0.966753	-0.0300198
0.966074	-0.0304468
0.965397	-0.030869
0.964722	-0.0312866
0.964049	-0.0316998
0.963377	-0.0321087
0.962708	-0.0325135
0.96204	-0.0329143
0.961374	-0.0333112
0.960709	-0.0337044
0.960046	-0.0340939
0.959384	-0.0344799
0.958724	-0.0348624
0.958065	-0.0352416
0.957407	-0.0356175
0.956751	-0.0359903
0.956096	-0.0363599
0.955442	-0.0367266
0.95479	-0.0370902
0.954138	-0.037451
0.953488	-0.037809
0.952839	-0.0381643
0.952191	-0.0385168
0.951543	-0.0388667
0.950897	-0.0392141
0.950252	-0.0395588
0.949608	-0.0399012
0.948964	-0.040241
0.948322	-0.0405785
0.94768	-0.0409136
0.947039	-0.0412465
0.946399	-0.041577
0.94576	-0.0419053
0.945121	-0.0422315
0.944483	-0.0425555
0.943846	-0.0428773
0.943209	-0.0431971
0.942574	-0.0435148
0.941938	-0.0438304
0.941304	-0.0441441
0.94067	-0.0444558
0.940036	-0.0447656
0.939404	-0.0450734
0.938771	-0.0453793
0.93814	-0.0456834
0.937508	-0.0459856
0.936877	-0.046286
0.936247	-0.0465845
0.935617	-0.0468813
0.934988	-0.0471764
0.934359	-0.0474696
0.933731	-0.0477612
0.933103	-0.0480511
0.932475	-0.0483392
0.931848	-0.0486257
0.931221	-0.0489106
0.930594	-0.0491938
0.929968	-0.0494753
0.929342	-0.0497553
0.928717	-0.0500337
0.928091	-0.0503105
0.927466	-0.0505857
0.926842	-0.0508594
0.926217	-0.0511316
0.925593	-0.0514022
0.92497	-0.0516713
0.924346	-0.0519389
0.923723	-0.052205
0.9231	-0.0524697
0.922477	-0.0527329
0.921854	-0.0529946
0.921232	-0.0532548
0.92061	-0.0535137
0.919988	-0.0537711
0.919366	-0.0540271
0.918744	-0.0542817
0.918123	-0.0545349
0.917501	-0.0547867
0.91688	-0.0550371
0.916259	-0.0552862
0.915638	-0.0555339
0.915018	-0.0557802
0.914397	-0.0560252
0.913777	-0.0562689
0.913156	-0.0565112
0.912536	-0.0567522
0.911916	-0.0569919
0.911296	-0.0572303
0.910676	-0.0574673
0.910056	-0.0577031
0.909436	-0.0579376
0.908817	-0.0581708
0.908197	-0.0584027
0.907577	-0.0586333
0.906958	-0.0588627
0.906339	-0.0590908
0.905719	-0.0593177
0.9051	-0.0595433
0.90448	-0.0597677
0.903861	-0.0599908
0.903242	-0.0602127
0.902623	-0.0604334
0.902003	-0.0606528
0.901384	-0.0608711
0.900765	-0.0610881
0.900146	-0.0613039
0.899527	-0.0615185
0.898908	-0.0617319
0.898288	-0.0619441
0.897669	-0.0621551
0.89705	-0.0623649
0.896431	-0.0625736
0.895812	-0.062781
0.895192	-0.0629873
0.894573	-0.0631924
0.893954	-0.0633963
0.893334	-0.0635991
0.892715	-0.0638007
0.892096	-0.0640011
0.891476	-0.0642004
0.890857	-0.0643986
0.890237	-0.0645956
0.889617	-0.0647914
0.888998	-0.0649861
0.888378	-0.0651797
0.887758	-0.0653721
0.887138	-0.0655634
0.886518	-0.0657536
0.885898	-0.0659426
0.885278	-0.0661305
0.884658	-0.0663173
0.884038	-0.066503
0.883417	-0.0666875
0.882797	-0.0668709
0.882176	-0.0670532
0.881556	-0.0672345
0.880935	-0.0674146
0.880314	-0.0675936
0.879693	-0.0677714
0.879072	-0.0679482
0.878451	-0.0681239
